phone,jdmall_user_p0066,jdmall_user_p0001,jdmall_user_p0006,jdmall_user_p0068,jdmall_up_m0001,jdmall_up_m0009,pay_pay_p0004176,catenum,catenum_3m,f1,f2,f3,bad
05897d02d838605881807577562bfc34,1,56,22,3,5,4,0,0,0,a3,b3,c3,0
058ae3f8f9afb3758660ede8191fd32b,0,50,22,0,0,0,0,0,0,a1,b4,c4,0
058ae78cc155fdc7452ebed183609a24,0,50,20,0,4,4,0,0,0,a1,b1,c1,0
058c0caf319e9e303f1d2bd05046b349,0,50,1,0,0,0,0,0,0,a1,b1,c1,0
058e8b9cc65701e756ead38d87417054,1,56,22,3,4,4,0,0,0,a2,b2,c2,0
059b0c553d20017212d05a2045b42fc3,1,62,22,3,5,1,0,3,6,a1,b1,c1,0
05a1db408637fe4e9aa17e8ba18483b9,1,56,1,3,4,4,0,0,0,a1,b6,c6,1
05a348622d389184c3ac38882c9a46a4,0,56,24,0,4,4,1,0,0,a1,b1,c1,0
05a5bd2a1ea3efef403672312b10a3ad,1,61,1,3,6,1,1,1,3,a1,b1,c1,0
05a5cd392ef1410993463d4e598a5b2b,0,56,24,0,4,4,0,0,0,a3,b3,c3,0
05a77ace6fe1841392a215b08dca4c1b,1,56,1,7,1,4,0,2,4,a1,b5,c5,0
05a8b0bf7fd528e160a2077637f465f5,1,50,1,3,0,0,0,0,0,a2,b2,c2,0
05a97a31d95ba8e5d6a0a2311748dfee,0,56,1,0,3,4,1,0,1,a1,b4,c7,0
05ad8aea84fdbdc5e30174ed0c695b75,1,61,1,3,0,0,1,0,0,a1,b1,c1,0
05aef1390565dbe619e0a054ca54a714,0,56,1,0,3,2,1,2,3,a1,b1,c1,0
05b05a292968c11e79f41f7adaa2fa86,1,62,1,14,6,1,0,2,2,a1,b1,c1,1
05b15bb47ba2996bfd81da312a2dfea4,1,56,1,32,4,3,0,0,0,a1,b1,c1,0
05b833fa66f29bbb93c1c4816c5b9d0c,1,62,1,3,5,1,0,4,4,a1,b1,c1,0
05baa492a2f76e69f0a7ad8555a86ae8,1,50,1,1,0,0,1,0,0,a3,b3,c3,1
05bb9e65c399495d03f167c45c6133d6,1,61,1,14,6,3,1,0,1,a1,b1,c1,1
05c127448957aaca322d783b35884b34,0,56,13,0,0,0,0,0,0,a1,b1,c1,0
05c2e3f943bbbad3339f2f135fddf94c,0,50,1,0,0,0,0,0,0,a1,b6,c6,0
05c318fd2f46d32d53b117ad7284e6a1,1,56,1,3,0,4,0,0,1,a1,b1,c1,0
05c59f1078da5d0365de7a16dc7e5e97,0,56,24,0,2,4,1,0,0,a1,b5,c5,1
05c5bcea4864ad36f964e110c1cacb0a,1,56,1,14,5,2,0,1,1,a1,b1,c1,0
05c6dfaa575cc516bb3569349121f575,1,61,24,3,4,2,1,3,3,a2,b2,c2,0
05c7a38e5068640699fa5f61e97d8022,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
05c84259acd48ea06581720dc69a2625,1,61,1,3,5,3,0,0,0,a3,b3,c3,0
05c8930c85748bfcb6a94eff34bd2a62,1,50,1,3,0,4,0,0,0,a1,b1,c1,0
05cae84b45882aa1b48f135711b0105f,0,61,22,0,6,2,0,0,3,a1,b1,c7,1
05cbe89de8569c5d4a5e63a028d9d960,1,56,1,3,5,4,0,0,0,a1,b1,c1,1
05cc4304093d722ed505ab8193658f94,1,62,1,1,6,2,0,1,1,a1,b1,c1,1
05d1a3e06064036805b4c92eda206a61,1,61,18,7,0,0,0,1,1,a2,b2,c2,1
05dbdb37856e94b8f1e06bcc96adaaa3,0,50,24,0,2,4,0,0,0,a1,b1,c1,1
05dd7daa8fff074db5d1a81dc3b0fa33,0,56,1,0,6,4,0,0,0,a1,b4,c4,0
05de0eade6f078cfd7031a4564913d08,1,105,1,3,6,1,1,4,9,a1,b1,c1,0
05e0f52ff90f51e04e20af65d3ea1f06,0,61,24,0,4,3,0,0,0,a3,b6,c6,0
05e492255550d92289744bb7814202fc,1,56,1,12,5,4,0,0,0,a1,b1,c1,1
05e6840701cca3b6f67653aa54032f60,1,62,1,1,6,4,0,0,0,a1,b1,c1,0
05e896cd0e5bce41441c1988718c03f6,1,50,28,7,0,0,0,0,0,a2,b2,c2,1
05ed3bc51cdb62b3df5e68226941caf3,0,56,1,0,3,4,1,0,0,a1,b1,c1,0
05ee148f3898ad9cc70a432df6d0046f,1,61,1,14,4,2,0,0,0,a1,b1,c1,0
05ee50866d3ee0256cdc53eab67246e2,1,56,24,3,5,4,0,0,0,a1,b1,c1,0
05f453ec2719241563ded64832c22d25,1,61,1,7,6,4,0,0,0,a1,b1,c1,0
05f69e72b28c8f1f86b2a47ab822e9d0,1,50,24,3,0,0,1,0,0,a1,b1,c1,0
05f6d7d9c48787e5268374f833088566,0,56,24,0,4,4,0,0,0,a3,b4,c4,0
05fa19545f66edfbd73836d5c815bcce,0,56,1,0,6,4,0,0,0,a2,b2,c7,1
05fb3c7d0504279eeed1238a9bc8ac58,1,62,1,3,6,4,0,1,1,a1,b1,c1,0
05fe44fdbbf7a8f92e6c39ba4db3208a,0,56,18,0,0,0,0,0,0,a1,b1,c1,0
0600c4586faa3b02961e22634c9e8671,1,56,1,1,5,4,0,0,0,a1,b5,c5,0
06033cbd13662d464ffca6d144f37932,0,61,1,0,6,4,0,0,1,a1,b1,c1,0
06066548219bff68d74d2e137782cbf7,0,56,18,0,0,0,0,0,0,a1,b6,c6,0
06075f3d72c2af84bc8585986350152f,1,50,19,3,0,0,0,0,0,a1,b1,c1,0
060f1a02f972cf2b71e3f1a0af93a7c6,1,105,1,1,0,0,0,2,3,a2,b2,c2,1
0611efcd737c0fb558015c66e52ef5a3,1,50,1,1,0,0,0,0,0,a3,b3,c3,0
06125057be3db0ae267ba32c773f19ae,1,56,1,3,3,4,1,0,0,a1,b1,c1,1
06146e6407b7c4ff6984980d47a41905,0,61,13,0,0,0,0,0,0,a1,b4,c4,0
061651d2fbd95514664b18f09e5827f8,1,61,1,1,6,4,0,0,0,a1,b1,c1,0
0616b361ee826f94bc3c53a99837bd09,0,56,1,0,5,3,1,1,2,a1,b1,c1,0
061748000c3d9962bd709ad00ae63c9a,1,62,1,3,6,3,1,0,0,a1,b1,c1,0
061dc921cb4e534419cd70961c77cf15,1,56,22,3,5,4,0,0,0,a2,b2,c2,0
061efc15edf7d375a09f1f703d8b2598,1,61,1,3,6,1,1,6,8,a1,b1,c1,0
061f5603e0727ae909b326a7af8ac35c,0,56,1,0,5,4,0,0,0,a1,b5,c5,1
0626cff7775a7f6aa4ac18656d27a2d7,1,56,18,3,0,0,0,0,0,a3,b3,c7,0
062d2f9a20c709f84a8414ec32181204,1,56,1,3,5,4,1,0,0,a1,b1,c1,0
063018edec2880c4c868584c58fbfae8,0,50,1,0,0,0,0,0,0,a1,b1,c1,0
06314cf0f5bee9cf99f63e121464a181,1,61,1,32,6,4,0,0,0,a1,b6,c6,0
06346e972e981791f6f5924a5d793d4a,0,56,23,0,5,4,0,0,0,a2,b4,c4,0
063589181c72355fe86727bf4b6d0c77,1,56,24,3,4,4,0,0,0,a1,b1,c1,0
0636af6b93bd4998c868309c23dfa8f3,0,56,13,0,0,0,0,0,0,a1,b1,c1,0
0638d448c82cccb55118ee1341754a00,1,50,19,3,0,0,0,0,0,a1,b1,c1,1
063b47f16dd01256d46111227e9dcea0,1,62,1,1,6,3,0,0,0,a1,b1,c1,0
063d37cab6c159eb1d6fa96dff126250,0,56,1,0,3,4,0,0,0,a3,b3,c3,0
0640025ed1ef2299ce451ef91c5ac6e7,1,56,1,14,6,4,1,0,0,a1,b1,c1,0
0641673fb7d716879aa37d671337b936,1,62,1,3,6,4,1,0,0,a2,b2,c2,1
064517852e3cac8f719b6bde9dd6115a,1,56,1,3,4,4,1,0,0,a1,b5,c5,0
06452a1c6ff763b237ffdb04b9191b99,0,50,24,0,0,0,0,0,0,a1,b1,c1,0
06457542621aa7d70a985bb6cabcc534,0,56,13,0,0,0,0,0,0,a1,b1,c1,0
064856ac86e6df88a832a76699b72477,0,56,1,0,5,4,0,0,0,a1,b4,c4,0
064b2f9b5f6d7930f86941d4463c7cf6,1,56,1,3,6,4,0,0,1,a1,b1,c1,0
0654758e5ca1e446d6bb6f0e405bbbdc,1,56,19,32,0,0,1,0,0,a1,b1,c7,0
065674d36f698bf9737e247b2aa8ac72,1,105,1,1,6,1,0,5,9,a3,b6,c6,0
06573da9237fc9ae97d71f4abec5306d,0,56,1,0,4,4,0,0,0,a1,b1,c1,0
065977c78c8d77524df3008320bb7234,1,61,18,3,0,0,1,0,0,a1,b1,c1,1
0659a7053c2089d64ebbfab44901de60,0,50,1,0,0,0,0,1,1,a1,b1,c1,0
0661904edc5380ac989cce4c994fe21d,0,61,1,0,0,0,0,0,0,a1,b1,c1,0
0662b497d8eb68d09a446fa7992e2c51,1,61,1,14,6,3,1,1,2,a1,b1,c1,0
0666fbee614a32c0b297c83613fba1fa,1,50,1,3,4,4,0,0,1,a1,b1,c1,0
06690ee8f18f8d540bc8c876f02ab7cf,0,56,20,0,5,4,0,1,1,a2,b5,c5,0
0669f324a6e13bcfd12279d448aae16c,1,61,1,3,5,4,0,0,0,a1,b4,c4,0
066aff9dbe3e3bc7c7fb11da1f799490,1,56,18,3,0,0,0,0,0,a3,b3,c3,0
066baaeab51397302081c2e39e363d8a,1,61,1,7,5,4,0,0,0,a1,b1,c1,0
0678257d37f0a007b076a5c11039ae11,1,56,1,12,6,4,0,0,0,a1,b1,c1,0
067ac107043dd0ffe2417c045715b003,0,56,13,0,0,0,0,0,0,a1,b1,c1,0
067cf2e3148e43c0a67b5cdfe2cae331,1,56,24,1,5,4,1,0,0,a1,b1,c1,0
067d0f629f8710f2be1c522f25b5ca91,0,56,24,0,4,4,0,0,0,a2,b2,c2,1
0680ec5f0e0f7ec4d6f6535abbaf50ee,1,56,18,3,0,0,0,0,0,a1,b6,c6,0
068288db02400f4a04e7c3c9e1527f2c,0,56,18,0,0,0,0,0,0,a1,b1,c7,0
068408e30a729932b7533d4046aeb6ae,1,56,1,3,6,4,0,0,0,a1,b1,c1,0
0686a5665f23a4d0cb8600dc67adfb85,0,56,18,0,0,0,0,3,6,a3,b3,c3,0
0687422982316de277d525278b00cf5f,0,56,1,0,6,4,0,0,0,a1,b4,c4,0
068871694a0593562594b78e26db80a5,0,56,1,0,2,4,0,0,0,a1,b5,c5,0
06889ee670a729e80887573e82193c79,1,62,22,3,6,1,0,2,4,a2,b2,c2,0
068baf316c359ae21a48371c9b03f3c2,1,56,1,12,6,4,1,0,0,a1,b1,c1,1
068ed6bdc507166e1c353c09d0dbc5da,1,50,1,3,0,0,1,0,0,a1,b1,c1,1
0691a664d9660db8fe8856945b152273,1,56,1,3,4,4,0,0,0,a1,b1,c1,0
06923ba542bd308b3c9a5403ac4b6362,0,56,1,0,4,3,0,1,1,a1,b1,c1,0
069b7f185b4cff0a12fb7a7c36ba7217,0,56,18,0,0,0,0,3,5,a1,b1,c1,0
069bada57d9c26c858caa5e814d5c5e1,1,61,1,7,6,4,0,1,1,a3,b3,c3,1
069c95e4b39110e006f6a74f256fdcb0,0,56,18,0,0,0,0,0,0,a2,b2,c2,0
069e9f0d990ae4756bcb6b58dc910405,1,56,18,3,0,0,0,0,0,a1,b1,c1,0
06a0394abe76e884515a3d0e02a34e05,0,56,18,0,0,0,0,0,0,a1,b6,c6,0
06a772192cd3e848075a13e9f8414725,0,56,1,0,0,0,0,0,0,a1,b1,c1,0
06ae2a596900337800a6e60fcce50bb9,1,62,1,3,5,4,1,0,0,a1,b1,c1,0
06aecbb1fd15f04547999bdbbed39cd4,0,56,1,0,6,2,0,0,0,a1,b5,c7,0
06aefdb3762a18b16a8f2a4d70f64594,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
06b2b249c4636c901ef6090fd6bb0a13,0,56,1,0,4,4,0,0,0,a2,b2,c2,0
06b36627d14e619e9bc825c284502df6,0,61,18,0,0,0,0,0,0,a3,b3,c3,0
06b42ec4aa167f02d0556dfc06a50a72,0,50,24,0,1,4,0,0,0,a1,b1,c1,0
06b65d841ea327ad2caea0ef7b32297d,1,50,1,3,0,0,1,0,0,a1,b1,c1,0
06b6d26697275a791d4a12af928e7fd6,0,50,1,0,0,0,1,1,1,a1,b1,c1,0
06b8cefd5d71a263f24f0b811e21228d,0,62,1,0,4,4,0,0,0,a1,b1,c1,0
06bb56ef969676c330146b703f68a1d9,1,56,1,7,6,4,0,0,0,a1,b4,c4,0
06bdf58248616ea93172a412081b8866,0,50,1,0,0,0,1,0,0,a2,b2,c2,0
06bff37cf59d91da7bd82ff41b6ce0ca,0,56,1,0,3,4,0,0,0,a1,b1,c1,1
06c09d806a61d7135b9777cfcbebc85c,0,56,18,0,0,0,0,0,0,a1,b1,c1,0
06c22d805c6c3155e50382adc3fdc5f6,0,56,1,0,6,4,0,0,0,a3,b6,c6,0
06c523843add2ef15decfcebb9c92f17,1,62,1,3,6,3,0,1,2,a1,b5,c5,0
06c910643a8798bf4c47b7a33356f3fc,1,61,1,3,4,1,1,1,3,a1,b1,c1,0
06c9135861506868a2f374803ff22fb1,0,50,24,0,3,4,1,0,0,a1,b1,c1,0
06c9730d3e51887e33373e4ee28df84a,0,50,1,0,0,0,0,0,0,a2,b2,c2,0
06c9ffdf5ad54658045a8de522e11d7c,1,56,1,7,5,4,0,0,0,a1,b1,c7,0
06d32b3fc5d7678806be72e5f7164d74,1,50,1,3,3,4,0,0,0,a1,b1,c1,0
06e13dbb2368510316053b668650d7f7,0,56,1,0,6,4,0,0,0,a1,b4,c4,0
06e31fbdc708d793f53080afbbcf2f18,1,50,1,14,0,0,0,0,0,a1,b1,c1,0
06e6dd07c82d0cafb2c9698c6b0794f5,1,56,1,7,6,3,0,3,3,a3,b3,c3,1
06eaae90010306e3baccedfabd546576,1,56,1,3,4,4,0,0,0,a1,b1,c1,0
06ef26cbce698ba5021a435574b1325f,0,56,22,0,6,4,0,4,4,a2,b2,c2,0
06effca8e97e78a301458b4e0a019dc7,1,50,1,3,1,4,1,1,1,a1,b1,c1,0
06f08edaf61f1e9fe9f97cdc108a17c0,1,56,1,3,6,4,0,0,0,a1,b1,c1,0
06f0b08b1042aad1f1c45cf597408688,1,50,1,1,0,0,0,0,0,a1,b5,c5,0
06f22cdeea31ad0c2b464f6e43a74a6e,1,56,1,3,5,4,0,0,0,a1,b6,c6,0
06f6388b561e53102bcb2376eb2f6d1f,1,105,1,3,6,1,1,4,11,a1,b1,c1,0
06f69299b32236ab8d04dd87c71a54ae,1,105,1,3,6,1,1,2,2,a1,b1,c1,0
06f6d824b9a410b1719dbd4243ef70bf,0,50,1,0,0,0,0,0,0,a3,b4,c4,1
06f97515828faa164a94ab7f1b3234bf,0,56,1,0,4,4,0,0,0,a1,b1,c1,0
06fd947b189e3daaa9bdc1bcffd3d48f,1,61,1,3,4,4,0,0,0,a1,b1,c1,1
06fefe750b7ac3f264cc54df1565a5a2,1,62,22,3,5,1,0,4,7,a1,b1,c1,0
07006a872c1ea11c2e99bd41827f3891,0,56,24,0,6,4,0,0,0,a1,b1,c7,0
070258549ed70874173f88dd0c00020c,1,56,1,3,5,4,0,0,0,a1,b1,c1,0
070431cfbe133a9cdcbee5049add64fc,0,56,18,0,0,0,0,0,0,a1,b1,c1,0
070724a9cf9669d0ede6cb4e991d9857,1,56,1,3,6,4,1,0,0,a2,b2,c2,0
070837d607d0d69758236ad0f738314c,0,56,1,0,4,4,0,0,0,a1,b1,c1,0
070969d4a5509ae983289416098078be,1,105,1,3,6,1,1,1,2,a3,b5,c5,0
07097560533d57de3f35e9eb33296603,1,56,1,7,5,4,1,0,0,a1,b1,c1,0
070f6bb479d7b32954527a911e637229,1,62,18,3,0,0,0,2,3,a1,b4,c4,0
07112c298b105d6164fb85fad12588af,0,56,1,0,5,4,0,0,0,a1,b6,c6,0
071261ca1a72ee2e5eb1d2ba9c5cb434,1,50,1,3,4,4,0,3,5,a1,b1,c1,1
0718a1e530c23c30a429770c78eae371,1,56,24,3,4,4,1,0,0,a2,b2,c2,1
0719454a79b627a977b6e3a71027c7dd,1,56,1,7,5,4,0,0,0,a1,b1,c1,0
07237dd02fcb91b90ec61d0326f7875e,1,56,1,7,0,0,0,0,0,a1,b1,c1,0
072ad3d18401056962dbf8126dcd7f3c,1,56,1,3,6,4,0,0,0,a1,b1,c1,0
072b5cce9fb707c2c24d93c2f23319e4,1,61,1,3,6,3,1,2,2,a3,b3,c3,0
072e4ec57d306fe4d48f569de5f9750e,1,50,1,3,0,0,0,0,0,a1,b1,c1,0
072e6b8ec7d278e32074df732f05f004,1,61,20,12,6,2,0,1,4,a1,b1,c1,0
0731ac14b86cc5aaeadc4e8529046d6a,0,61,18,0,0,0,0,1,1,a2,b2,c7,0
0731b80834474e5507bd5c31b721ca95,0,50,1,0,0,0,0,0,0,a1,b5,c5,0
073ad2abb3b45ac74222cded0eb80b1a,1,61,18,3,0,0,0,0,1,a1,b1,c1,1
073c71bbb435b4a032ea40f3c4524eff,0,50,1,0,3,4,0,1,1,a1,b1,c1,0
073c71eda002ab881e2ec3c226f9b1dc,1,62,22,3,5,2,0,1,2,a1,b1,c1,0
073d14a5adf0e1777be3dcf5487afc14,1,50,24,3,0,0,0,0,0,a1,b1,c1,0
07424987b4615cd6c6ca276897384ee0,0,56,1,0,6,3,0,0,1,a3,b6,c6,1
0744bae53a806250e84d6b61e8861167,0,56,1,0,5,4,0,0,0,a2,b2,c2,1
074603d417969aaa2471cb1d3bcab838,1,105,1,14,6,1,0,14,19,a1,b1,c1,0
0748d212734bf00d5680f67664976494,1,56,1,7,4,4,0,0,0,a1,b1,c1,1
0749fd131ffe906e3b9762d3dcef7bfd,0,56,24,0,4,4,0,0,0,a1,b1,c1,0
074a6dd1a5b2c46f5846668126b5f345,1,56,23,7,4,4,0,0,0,a1,b1,c1,0
074c748243fe0ba942f0285a7ade3ee4,0,61,24,0,5,4,0,0,0,a1,b4,c4,0
074d1495b24f636115b79f8c6e130b97,1,56,1,7,5,4,0,0,0,a1,b1,c1,0
075578822ef7f782cf97fd8ca0270e70,1,62,22,7,5,2,1,2,3,a2,b5,c5,0
0758c196ed5e090d965b7e594a614bf8,1,61,20,3,4,3,1,0,0,a3,b3,c3,0
075b85533f9f44a48c066162cd8cf993,1,105,1,14,6,1,0,1,4,a1,b1,c1,0
075e95c1f53acbb5f339a45d007583e4,1,61,1,14,6,4,0,0,0,a1,b1,c7,1
07604cc83c70483b3c5ae6d3848ea0af,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
0761405ae443e13efe385b40fedb44ef,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
076557929919438c5fa133f6a3e12468,1,56,18,3,0,0,0,0,0,a1,b1,c1,0
0769bef440352d87db6d5c4e445a27c5,1,62,1,1,6,1,0,1,2,a2,b6,c6,0
076a1a808e5f3321ae98df4f72a7fa9c,1,61,20,3,5,2,0,3,5,a1,b1,c1,0
076ac2c87354552d55bbe26c8c6cf1b6,1,56,22,7,4,4,1,0,0,a1,b4,c4,0
076e5eb141df1009ee0489767400bbf8,0,61,1,0,6,4,0,0,0,a3,b3,c3,1
076eff8d16c3b49651bb324cc760c36a,1,105,1,3,4,1,0,3,5,a1,b1,c1,0
077dbb26278c96f72562246b361cee91,1,62,1,3,6,2,0,1,1,a1,b1,c1,0
077fce46596f20c8dedc74c8b2ea6cb8,1,105,1,1,6,1,0,9,11,a1,b5,c5,0
078308bae6eb0776369bf27bdbdcd581,0,56,1,0,6,4,0,0,0,a2,b2,c2,0
0786e19b8ccee5806d30938a6d55a9d4,1,105,1,1,6,1,0,2,4,a1,b1,c1,0
0787d2650bcac00d7ba65f93e4e15476,0,56,1,0,4,4,0,0,0,a1,b1,c1,0
078e54fb0624b4d0b06adc5de19f332e,0,56,18,0,0,0,0,1,1,a1,b1,c1,0
0794c35f7bbdbdd5aeeb758a6572dc62,1,56,24,3,4,4,0,0,0,a1,b1,c1,0
079622479c4dc4c8b5f44692013a5aee,1,61,1,1,6,4,1,0,0,a3,b3,c3,0
0798906876d6d31cf7b902ce85baab5c,1,105,1,1,5,1,1,2,3,a1,b4,c7,0
079967144a38090de120eecba69c13e0,0,56,1,0,3,4,1,0,0,a2,b2,c2,1
079acf1fed5d1b8a8074d78dfe857037,1,56,1,3,4,4,0,0,1,a1,b6,c6,0
07a01aece5397c3d0de5a6e94629af0b,0,61,1,0,3,3,0,1,1,a1,b1,c1,0
07a0215499a8a64bce7db7f6c31f9d1c,1,61,1,3,2,4,0,0,7,a1,b1,c1,1
07a02b6c358d9f4903772d913ac69880,1,61,1,12,6,4,0,0,0,a1,b1,c1,0
07aa5f1f161143db4b236dd4f9acccec,1,56,24,3,6,4,1,0,0,a1,b5,c5,0
07b5cb6116d71316f2078dc25770073d,1,50,20,3,4,4,0,1,1,a1,b1,c1,0
07b807d375f6507427138c5ee4e25463,0,61,1,0,5,4,1,0,0,a3,b3,c3,0
07b97bd447ba4d855f824147c0e93b71,1,50,1,3,0,0,0,0,0,a1,b1,c1,0
07bb663988b962efc1f3c1d8bfd384d5,0,56,1,0,4,4,0,1,5,a1,b1,c1,1
07bbc4147cda930dc98e762fa3d89ac3,0,56,1,0,0,0,0,0,0,a1,b4,c4,0
07c197aa5e19fb3069d40f26784230c7,1,105,1,1,6,1,1,1,5,a1,b1,c1,0
07c3888ccf8322bedbb9931cc1f1a0b3,1,61,1,3,0,0,0,0,0,a1,b1,c1,0
07c687adf1c0a398a95b79d63d477552,1,50,1,3,0,0,1,0,0,a1,b1,c1,0
07c8ff141444eeb4527c320b6a302223,0,61,1,0,5,1,1,2,6,a2,b2,c2,0
07ca5cb581bbc4a41baea7630c707d07,1,61,1,7,5,1,1,4,5,a1,b1,c1,0
07cc43c62fb5a48bbb80e4f76e335384,0,56,1,0,3,4,1,0,0,a3,b6,c7,0
07cc9982d361e84a4498b130c31c5254,0,61,19,0,0,0,0,0,0,a1,b1,c1,1
07cef53f3d9307aadc9a9813a5f76887,1,50,1,3,1,4,0,0,0,a1,b5,c5,0
07cf6aa687f8f9da9f5cb1636e17ac8c,1,56,1,7,0,0,1,0,0,a1,b1,c1,0
07d1623d15ca493401140e6e55f0b52f,0,56,1,0,5,4,0,0,0,a1,b1,c1,0
07d2562cc1ae9ddc2423caad0759d5b4,1,62,1,1,6,3,0,1,2,a2,b4,c4,0
07d2802b754d8db6fcbab2dd4fea2a25,1,62,1,7,6,1,0,0,1,a1,b1,c1,0
07d39fc37ea37fea2f7004b70f8178de,1,56,1,3,3,2,0,1,3,a1,b1,c1,1
07d4087f81f2dded2e2457a811f38be3,0,56,20,0,4,2,0,0,0,a1,b1,c1,0
07d6eec2cb07630b81f9aee2b07b90e3,1,56,19,3,0,0,0,0,0,a3,b3,c3,0
07dadd92dfe87e2eba84f637aac90469,0,56,1,0,0,4,0,0,0,a1,b1,c1,0
07dbe4756e45ce633dd7598f24436366,1,56,1,1,0,0,0,0,0,a1,b1,c1,0
07dc21fc7104b6fe61ae1b1de95ce797,0,61,1,0,4,4,1,0,0,a2,b2,c2,0
07dc298b932e33160d3670a5682ead77,1,61,1,3,6,1,0,1,2,a1,b1,c1,0
07dde708f9acfa3de7f86fc5428a387b,1,56,18,3,0,0,1,1,4,a1,b1,c1,0
07df8911c4907288b2adf1c7a9c7a9f8,1,50,22,3,0,0,0,0,0,a1,b6,c6,1
07e7ec892e1ec15db0e0ec2ddb083672,1,50,1,3,0,0,0,0,0,a1,b4,c4,0
07e9ce8d58f27e56142b3d88be8b523f,1,50,1,3,5,4,1,0,0,a1,b1,c7,0
07eaed2f2e8f9060e2c255326f61cd5c,1,50,28,7,0,0,0,0,0,a3,b3,c3,1
07eb47d50557d40612bd2ea18db2a799,1,56,24,7,4,4,0,1,1,a2,b2,c2,0
07f4892044f630634692c0a801545dac,1,62,1,3,6,1,1,0,1,a1,b1,c1,0
07f5fafcec6197719113daa523e13782,1,56,1,3,4,4,1,0,0,a1,b1,c1,0
07fae32e9058df3497778d2eda15be5e,0,56,1,0,1,4,0,0,0,a1,b1,c1,1
07fd23a09c99dd66656f09621115aa2c,0,56,1,0,2,4,0,0,0,a1,b1,c1,0
07ff5097d2a229b02e6f2b43d7ca1900,1,50,1,3,0,0,1,0,0,a1,b1,c1,0
0800f2decc8e09c7b1999bc457307288,1,56,24,3,4,4,0,0,0,a1,b1,c1,0
080497e7fa51efc802e739ec8817bc9b,1,56,1,3,3,1,0,1,1,a2,b2,c2,0
0804ffad971f1d11698285ffebf6fcbc,1,62,24,14,5,1,0,6,9,a3,b4,c4,0
080825c33d25dd9a6eacbd3d047acdee,1,50,1,3,1,4,0,0,0,a1,b5,c5,0
080a1fb03008726c00c66cf829d385d4,0,56,1,0,6,4,1,0,0,a1,b1,c1,1
080e4850f5e3140b555a2366b019246a,1,105,1,12,6,1,1,1,2,a1,b6,c6,1
0810c087e1e6f7df1bf911fde7102eab,1,50,1,3,0,0,0,0,0,a1,b1,c1,0
08118379dbcd92cf769f6a05bffc67bc,1,50,1,1,0,0,0,0,0,a1,b1,c1,0
08139242f4f7cf2b09582f92318ace7d,1,105,1,14,6,1,1,4,5,a2,b2,c2,0
081446eb8a00489ab6625c52efefdfa6,1,56,1,3,6,4,1,0,0,a1,b1,c7,0
081499c46e66ba54329ab5a7ee058741,1,56,1,3,5,4,0,0,0,a1,b1,c1,0
081b676ffc8d21ea7af76ec91011bfdd,1,56,1,3,4,4,0,0,0,a3,b3,c3,0
081ba970ee4c6051a335fd4e4a860f6d,1,61,1,3,3,4,0,0,0,a1,b1,c1,0
081c164ae63d3aaaec643c6f7f3f43d6,1,61,19,7,0,0,0,0,0,a1,b4,c4,0
081d88eebe9173ec4abfb422456ebcb0,0,56,1,0,4,4,1,0,0,a1,b1,c1,0
08220af479743e7cda6548027b1d45db,1,105,1,3,6,1,0,13,14,a2,b2,c2,0
08233712d8aaf787bc594a64f4d8dafe,1,62,1,3,6,4,0,1,1,a1,b5,c5,0
0823862904d4842eee9fcdb6acbaf649,1,50,1,3,0,4,1,0,0,a1,b1,c1,0
0827ef6869a2e1ef2e5ff35312385fe5,1,105,1,1,6,2,0,2,6,a1,b1,c1,0
082c9482a107dbfa1c39eb48daac1e99,0,56,1,0,5,4,0,0,0,a1,b1,c1,0
0834c7ebbead3b9294bdb859c6b9e36a,0,61,18,0,0,0,0,0,0,a3,b6,c6,0
0839cd68ad28baccc23b8df0a56b0587,1,56,1,3,4,4,0,0,0,a1,b1,c1,0
083bf08b36622ccd444fbb1c011e2b9a,1,50,1,3,4,4,0,0,1,a2,b2,c2,1
083f104e98faf241f330975136753bb0,1,50,1,3,0,0,0,0,0,a1,b1,c1,0
084136fb9e9d7418abec4ac4b13e0a0e,0,56,1,0,0,0,0,0,0,a1,b4,c4,0
08454508240c12fd1de1694977b65b55,1,56,19,3,0,0,0,0,0,a1,b1,c1,0
084829b6f100ba0ca387c19a04f67e77,1,56,1,3,6,4,0,0,0,a1,b1,c7,0
084a30182c9edefd9bd1caab525143e6,1,50,20,3,4,4,0,0,0,a1,b1,c1,0
084e98f46c0773142289473cdd4cadfb,1,50,24,3,5,4,0,0,1,a1,b1,c1,0
0854a56a26a2540152293416500e2cff,1,50,22,3,0,0,0,0,0,a3,b5,c5,0
08582ac9dd9b0500d6d49bb465355c99,1,50,1,3,0,0,0,0,0,a1,b1,c1,0
08585357ce0fbd4e6ee0b0cc8b102b56,1,61,18,3,0,0,0,4,6,a1,b1,c1,1
0864102c7888a1d8fb0fda36d7ca0ccf,1,62,1,3,5,2,1,6,9,a1,b1,c1,0
0868fb0c1ccec1885af5d61115370601,1,50,1,3,4,4,0,0,0,a1,b1,c1,0
